id;record_id;turbine_id;date;generated_energy_kwh;operating_hours;inactive_hours;year;temperature_c
6083;P007_0344;T007;2024-12-09;4463.22;22.37;1.63;2024;30.50
6084;P007_0345;T007;2024-12-10;15269.22;22.59;1.41;2024;24.58
6085;P007_0346;T007;2024-12-11;5342.67;22.96;1.04;2024;30.73
6086;P007_0347;T007;2024-12-12;4958.12;22.13;1.87;2024;28.61
6087;P007_0348;T007;2024-12-13;2267.34;20.61;3.38;2024;29.37
6088;P007_0349;T007;2024-12-14;3668.23;21.21;2.79;2024;28.37
6089;P007_0350;T007;2024-12-15;6473.82;23.46;0.53;2024;30.56
6090;P007_0351;T007;2024-12-16;30.46;22.23;1.77;2024;30.47
6091;P007_0352;T007;2024-12-17;210.06;22.86;1.14;2024;26.71
6092;P007_0353;T007;2024-12-18;9980.15;22.84;1.17;2024;26.49
6093;P007_0354;T007;2024-12-19;4771.54;21.46;2.55;2024;30.53
6094;P007_0355;T007;2024-12-20;2995.38;21.98;2.02;2024;29.88
6095;P007_0356;T007;2024-12-21;3770.10;20.87;3.13;2024;30.53
6096;P007_0357;T007;2024-12-22;6259.04;22.49;1.51;2024;28.66
6097;P007_0358;T007;2024-12-23;1556.56;22.12;1.89;2024;25.28
6098;P007_0359;T007;2024-12-24;952.61;22.13;1.88;2024;30.41
6099;P007_0360;T007;2024-12-25;4834.67;22.64;1.35;2024;29.10
6100;P007_0361;T007;2024-12-26;584.42;22.65;1.35;2024;26.70
6101;P007_0362;T007;2024-12-27;6535.09;22.70;1.29;2024;28.51
6102;P007_0363;T007;2024-12-28;29.23;22.11;1.89;2024;25.19
6103;P007_0364;T007;2024-12-29;12125.43;21.03;2.97;2024;30.66
6104;P007_0365;T007;2024-12-30;6732.07;21.95;2.04;2024;26.51
6105;P007_0366;T007;2024-12-31;5793.74;22.60;1.41;2024;29.57
6106;P007_0367;T007;2025-01-01;3395.89;21.84;2.16;2025;28.42
6107;P007_0368;T007;2025-01-02;6044.07;22.00;2.00;2025;24.42
6108;P007_0369;T007;2025-01-03;3045.37;19.13;4.87;2025;28.41
6109;P007_0370;T007;2025-01-04;0.65;21.98;2.02;2025;28.05
6110;P007_0371;T007;2025-01-05;77.26;23.95;0.05;2025;30.28
6111;P007_0372;T007;2025-01-06;431.31;22.32;1.68;2025;27.48
6112;P007_0373;T007;2025-01-07;1378.71;23.93;0.07;2025;29.62
6113;P007_0374;T007;2025-01-08;2397.73;22.54;1.46;2025;28.80
6114;P007_0375;T007;2025-01-09;262.14;17.70;6.30;2025;31.44
6115;P007_0376;T007;2025-01-10;1719.85;21.82;2.18;2025;27.14
6116;P007_0377;T007;2025-01-11;361.14;22.63;1.37;2025;28.31
6117;P007_0378;T007;2025-01-12;453.68;23.07;0.93;2025;28.20
6118;P007_0379;T007;2025-01-13;46.53;22.00;2.00;2025;28.13
6119;P007_0380;T007;2025-01-14;225.04;20.30;3.70;2025;30.36
6120;P007_0381;T007;2025-01-15;68.52;21.99;2.01;2025;31.22
6121;P007_0382;T007;2025-01-16;204.27;21.82;2.18;2025;28.56
6122;P007_0383;T007;2025-01-17;4527.16;22.96;1.04;2025;27.43
6123;P007_0384;T007;2025-01-18;237.44;21.67;2.33;2025;29.09
6124;P007_0385;T007;2025-01-19;14488.55;20.34;3.66;2025;27.58
6125;P007_0386;T007;2025-01-20;2670.52;22.12;1.88;2025;33.44
6126;P007_0387;T007;2025-01-21;1662.49;20.74;3.26;2025;26.32
6127;P007_0388;T007;2025-01-22;340.02;21.28;2.72;2025;26.20
6128;P007_0389;T007;2025-01-23;3214.49;21.71;2.29;2025;28.79
6129;P007_0390;T007;2025-01-24;634.84;22.83;1.17;2025;29.73
6130;P007_0391;T007;2025-01-25;1688.72;19.61;4.39;2025;27.30
6131;P007_0392;T007;2025-01-26;14794.52;21.87;2.13;2025;28.96
6132;P007_0393;T007;2025-01-27;1472.82;23.40;0.60;2025;30.41
6133;P007_0394;T007;2025-01-28;5128.69;21.56;2.44;2025;31.10
6134;P007_0395;T007;2025-01-29;544.01;20.80;3.20;2025;27.35
6135;P007_0396;T007;2025-01-30;1688.05;21.74;2.26;2025;26.71
6136;P007_0397;T007;2025-01-31;9451.79;22.32;1.68;2025;28.32
6137;P007_0398;T007;2025-02-01;735.53;22.44;1.56;2025;26.02
6138;P007_0399;T007;2025-02-02;10224.30;23.49;0.51;2025;26.33
6139;P007_0400;T007;2025-02-03;3282.91;19.76;4.24;2025;31.14
6140;P007_0401;T007;2025-02-04;941.41;22.68;1.32;2025;26.21
6141;P007_0402;T007;2025-02-05;4052.50;22.48;1.52;2025;29.15
6142;P007_0403;T007;2025-02-06;5649.63;21.41;2.59;2025;28.05
6143;P007_0404;T007;2025-02-07;4189.65;22.59;1.41;2025;26.36
6144;P007_0405;T007;2025-02-08;112.37;21.93;2.07;2025;25.16
6145;P007_0406;T007;2025-02-09;746.17;20.30;3.70;2025;25.34
6146;P007_0407;T007;2025-02-10;1651.50;22.27;1.73;2025;27.46
6147;P007_0408;T007;2025-02-11;2185.51;22.31;1.69;2025;27.25
6148;P007_0409;T007;2025-02-12;4394.02;21.89;2.11;2025;29.50
6149;P007_0410;T007;2025-02-13;3374.80;23.33;0.67;2025;25.29
6150;P007_0411;T007;2025-02-14;340.58;21.96;2.04;2025;30.24
6151;P007_0412;T007;2025-02-15;3793.04;22.67;1.33;2025;31.74
6152;P007_0413;T007;2025-02-16;4336.26;20.11;3.89;2025;26.40
6153;P007_0414;T007;2025-02-17;5196.59;23.40;0.60;2025;26.88
6154;P007_0415;T007;2025-02-18;7064.18;21.63;2.37;2025;26.32
6155;P007_0416;T007;2025-02-19;6147.38;21.13;2.87;2025;28.31
6156;P007_0417;T007;2025-02-20;4677.80;21.90;2.10;2025;24.98
6157;P007_0418;T007;2025-02-21;2660.94;20.91;3.09;2025;31.11
6158;P007_0419;T007;2025-02-22;237.48;20.48;3.52;2025;29.01
6159;P007_0420;T007;2025-02-23;4945.54;22.06;1.94;2025;26.47
6160;P007_0421;T007;2025-02-24;3564.19;22.89;1.11;2025;29.53
6161;P007_0422;T007;2025-02-25;4346.68;22.78;1.22;2025;28.55
6162;P007_0423;T007;2025-02-26;725.23;21.70;2.30;2025;28.42
6163;P007_0424;T007;2025-02-27;1007.28;21.65;2.35;2025;28.17
6164;P007_0425;T007;2025-02-28;7223.12;20.43;3.57;2025;30.59
6165;P007_0426;T007;2025-03-01;3352.60;21.70;2.30;2025;23.44
6166;P007_0427;T007;2025-03-02;7601.98;22.27;1.73;2025;20.34
6167;P007_0428;T007;2025-03-03;3999.97;21.55;2.45;2025;21.59
6168;P007_0429;T007;2025-03-04;3887.64;22.73;1.27;2025;22.22
6169;P007_0430;T007;2025-03-05;9858.32;21.39;2.61;2025;22.81
6170;P007_0431;T007;2025-03-06;2776.52;21.27;2.73;2025;20.70
6171;P007_0432;T007;2025-03-07;4938.58;22.82;1.18;2025;22.19
6172;P007_0433;T007;2025-03-08;3364.20;22.77;1.23;2025;21.41
6173;P007_0434;T007;2025-03-09;3275.10;22.62;1.38;2025;22.24
6174;P007_0435;T007;2025-03-10;3965.40;23.95;0.05;2025;22.38
6175;P007_0436;T007;2025-03-11;6550.83;23.21;0.79;2025;22.78
6176;P007_0437;T007;2025-03-12;2821.79;19.37;4.63;2025;23.01
6177;P007_0438;T007;2025-03-13;13257.79;20.62;3.38;2025;22.80
6178;P007_0439;T007;2025-03-14;2391.07;21.60;2.40;2025;20.50
6179;P007_0440;T007;2025-03-15;4644.75;20.80;3.20;2025;26.73
6180;P007_0441;T007;2025-03-16;4362.21;22.86;1.14;2025;20.40
6181;P007_0442;T007;2025-03-17;16327.43;22.70;1.30;2025;26.30
6182;P007_0443;T007;2025-03-18;7545.51;21.27;2.73;2025;23.90
6183;P007_0444;T007;2025-03-19;15116.31;23.72;0.28;2025;20.03
6184;P007_0445;T007;2025-03-20;1529.70;23.55;0.45;2025;20.50
6185;P007_0446;T007;2025-03-21;7726.07;19.68;4.32;2025;21.27
6186;P007_0447;T007;2025-03-22;11726.87;19.50;4.50;2025;21.46
6187;P007_0448;T007;2025-03-23;8940.84;23.21;0.79;2025;24.16
6188;P007_0449;T007;2025-03-24;17130.73;23.96;0.04;2025;23.05
6189;P007_0450;T007;2025-03-25;5392.57;22.08;1.92;2025;20.26
6190;P007_0451;T007;2025-03-26;19656.99;21.45;2.55;2025;23.78
6191;P007_0452;T007;2025-03-27;33480.55;21.41;2.59;2025;23.56
6192;P007_0453;T007;2025-03-28;7014.40;22.43;1.57;2025;21.94
6193;P007_0454;T007;2025-03-29;6696.56;22.50;1.50;2025;18.19
6194;P007_0455;T007;2025-03-30;23227.62;23.61;0.39;2025;24.76
6195;P007_0456;T007;2025-03-31;24154.69;20.39;3.61;2025;23.44
6196;P007_0457;T007;2025-04-01;6820.49;21.73;2.27;2025;19.86
6197;P007_0458;T007;2025-04-02;7473.41;23.93;0.07;2025;17.04
6198;P007_0459;T007;2025-04-03;8790.68;22.54;1.46;2025;16.82
6199;P007_0460;T007;2025-04-04;3467.89;22.25;1.75;2025;18.05
6200;P007_0461;T007;2025-04-05;5093.08;22.29;1.71;2025;16.58
6201;P007_0462;T007;2025-04-06;4598.82;21.28;2.72;2025;20.94
6202;P007_0463;T007;2025-04-07;5342.20;20.53;3.47;2025;15.89
6203;P007_0464;T007;2025-04-08;10529.40;20.93;3.07;2025;21.08
6204;P007_0465;T007;2025-04-09;12472.60;20.27;3.73;2025;18.80
6205;P007_0466;T007;2025-04-10;25645.52;19.91;4.09;2025;17.68
6206;P007_0467;T007;2025-04-11;6616.88;23.10;0.90;2025;17.25
6207;P007_0468;T007;2025-04-12;19616.42;19.53;4.47;2025;14.96
6208;P007_0469;T007;2025-04-13;11694.21;23.16;0.84;2025;16.79
6209;P007_0470;T007;2025-04-14;12062.17;21.65;2.35;2025;16.94
6210;P007_0471;T007;2025-04-15;17831.44;21.95;2.05;2025;17.95
6211;P007_0472;T007;2025-04-16;5597.06;20.02;3.98;2025;18.53
6212;P007_0473;T007;2025-04-17;18002.10;22.28;1.72;2025;22.26
6213;P007_0474;T007;2025-04-18;15630.98;21.99;2.01;2025;17.58
6214;P007_0475;T007;2025-04-19;19443.67;21.54;2.46;2025;14.06
6215;P007_0476;T007;2025-04-20;16937.00;20.86;3.14;2025;20.62
6216;P007_0477;T007;2025-04-21;50125.07;22.65;1.35;2025;15.45
6217;P007_0478;T007;2025-04-22;9681.90;20.97;3.03;2025;18.08
6218;P007_0479;T007;2025-04-23;10949.09;21.35;2.65;2025;17.66
6219;P007_0480;T007;2025-04-24;11146.13;22.32;1.68;2025;19.19
6220;P007_0481;T007;2025-04-25;11776.98;23.29;0.71;2025;19.89
6221;P007_0482;T007;2025-04-26;12130.97;23.41;0.59;2025;18.48
6222;P007_0483;T007;2025-04-27;32614.36;21.79;2.21;2025;18.55
6223;P007_0484;T007;2025-04-28;34182.22;21.26;2.74;2025;23.09
6224;P007_0485;T007;2025-04-29;13368.24;22.81;1.19;2025;16.85
6225;P007_0486;T007;2025-04-30;10996.86;23.99;0.01;2025;18.79
6226;P007_0487;T007;2025-05-01;23558.60;20.24;3.76;2025;18.79
6227;P007_0488;T007;2025-05-02;15621.26;23.38;0.62;2025;13.60
6228;P007_0489;T007;2025-05-03;28029.99;20.97;3.03;2025;17.46
6229;P007_0490;T007;2025-05-04;23137.34;22.61;1.39;2025;11.77
6230;P007_0491;T007;2025-05-05;7914.89;22.35;1.65;2025;18.25
6231;P007_0492;T007;2025-05-06;44890.27;20.97;3.03;2025;16.42
6232;P007_0493;T007;2025-05-07;48905.33;19.33;4.67;2025;15.42
6233;P007_0494;T007;2025-05-08;15052.36;22.00;2.00;2025;18.59
6234;P007_0495;T007;2025-05-09;14982.22;17.82;6.18;2025;14.88
6235;P007_0496;T007;2025-05-10;24881.65;21.40;2.60;2025;15.74
6236;P007_0497;T007;2025-05-11;23230.79;20.08;3.92;2025;17.13
6237;P007_0498;T007;2025-05-12;36064.59;23.98;0.02;2025;17.92
6238;P007_0500;T007;2025-05-14;20842.87;21.68;2.32;2025;14.94
6239;P007_0501;T007;2025-05-15;16993.56;23.76;0.24;2025;18.24
6240;P007_0502;T007;2025-05-16;10991.87;22.55;1.45;2025;17.76
6241;P007_0503;T007;2025-05-17;15369.34;20.97;3.03;2025;10.24
6242;P007_0504;T007;2025-05-18;22343.58;20.30;3.70;2025;16.04
6243;P007_0506;T007;2025-05-20;19830.62;20.65;3.35;2025;17.03
6244;P007_0507;T007;2025-05-21;29269.29;22.71;1.29;2025;15.20
6245;P007_0508;T007;2025-05-22;27296.53;22.67;1.33;2025;13.87
6246;P007_0509;T007;2025-05-23;47029.54;22.03;1.97;2025;13.74
6247;P007_0511;T007;2025-05-25;23390.52;23.74;0.26;2025;11.20
6248;P007_0512;T007;2025-05-26;22585.89;23.43;0.57;2025;16.86
6249;P007_0513;T007;2025-05-27;46946.58;22.20;1.80;2025;13.56
6250;P007_0514;T007;2025-05-28;41704.73;21.38;2.62;2025;21.36
6251;P007_0516;T007;2025-05-30;36628.44;18.56;5.44;2025;13.38
6252;P007_0517;T007;2025-05-31;25592.30;23.82;0.18;2025;15.54
6253;P007_0518;T007;2025-06-01;47895.19;21.35;2.65;2025;9.69
6254;P007_0521;T007;2025-06-04;46737.78;22.18;1.82;2025;16.27
6255;P007_0522;T007;2025-06-05;49989.50;20.69;3.31;2025;11.00
6256;P007_0525;T007;2025-06-08;42156.62;21.47;2.53;2025;14.81
6257;P007_0526;T007;2025-06-09;33418.58;23.56;0.44;2025;12.83
6258;P007_0527;T007;2025-06-10;40183.52;21.31;2.69;2025;12.29
6259;P007_0529;T007;2025-06-12;32242.44;20.48;3.52;2025;11.94
6260;P007_0530;T007;2025-06-13;41770.23;20.26;3.74;2025;12.14
6261;P007_0531;T007;2025-06-14;28957.50;22.14;1.86;2025;11.35
6262;P007_0532;T007;2025-06-15;38760.38;21.44;2.56;2025;7.95
6263;P007_0534;T007;2025-06-17;42421.06;22.38;1.62;2025;14.44
6264;P007_0535;T007;2025-06-18;37318.98;21.99;2.01;2025;9.60
6265;P007_0536;T007;2025-06-19;17703.85;22.73;1.27;2025;12.21
6266;P007_0538;T007;2025-06-21;52489.88;22.40;1.60;2025;13.47
6267;P007_0540;T007;2025-06-23;32977.54;23.13;0.87;2025;12.31
6268;P007_0541;T007;2025-06-24;37802.53;21.54;2.46;2025;11.31
6269;P007_0542;T007;2025-06-25;41210.62;23.79;0.21;2025;14.85
6270;P007_0544;T007;2025-06-27;36109.09;21.91;2.09;2025;13.18
6271;P007_0545;T007;2025-06-28;44327.94;22.14;1.86;2025;13.70
6272;P007_0547;T007;2025-06-30;45060.32;22.35;1.65;2025;8.96
6273;P007_0548;T007;2025-07-01;30448.71;20.94;3.06;2025;10.48
6274;P007_0549;T007;2025-07-02;38416.31;20.89;3.11;2025;14.25
6275;P007_0551;T007;2025-07-04;21745.76;21.69;2.31;2025;6.16
6276;P007_0553;T007;2025-07-06;26107.38;21.68;2.32;2025;12.48
6277;P007_0555;T007;2025-07-08;14362.16;19.90;4.10;2025;7.71
6278;P007_0556;T007;2025-07-09;30632.80;23.24;0.76;2025;8.50
6279;P007_0557;T007;2025-07-10;43947.99;22.31;1.69;2025;7.82
6280;P007_0559;T007;2025-07-12;39308.85;22.85;1.15;2025;11.80
6281;P007_0560;T007;2025-07-13;30478.79;22.05;1.95;2025;11.42
6282;P007_0562;T007;2025-07-15;18099.96;21.33;2.67;2025;11.50
6283;P007_0563;T007;2025-07-16;10355.14;20.35;3.65;2025;11.53
6284;P007_0564;T007;2025-07-17;51999.23;23.58;0.42;2025;11.99
6285;P007_0565;T007;2025-07-18;30589.51;23.73;0.27;2025;13.68
6286;P007_0566;T007;2025-07-19;22356.00;21.19;2.81;2025;9.61
6287;P007_0568;T007;2025-07-21;40538.79;21.43;2.57;2025;14.28
6288;P007_0569;T007;2025-07-22;38643.48;19.21;4.79;2025;12.72
6289;P007_0570;T007;2025-07-23;20400.49;23.36;0.64;2025;12.92
6290;P007_0571;T007;2025-07-24;51517.64;20.52;3.48;2025;13.13
6291;P007_0573;T007;2025-07-26;35771.40;22.16;1.84;2025;9.25
6292;P007_0575;T007;2025-07-28;19795.29;21.48;2.52;2025;10.53
6293;P007_0576;T007;2025-07-29;15679.46;22.34;1.66;2025;9.36
6294;P007_0577;T007;2025-07-30;24196.16;20.78;3.22;2025;11.88
6295;P007_0578;T007;2025-07-31;33336.51;23.36;0.64;2025;11.23
6296;P007_0579;T007;2025-08-01;38600.35;22.31;1.69;2025;18.88
6297;P007_0580;T007;2025-08-02;32057.44;23.67;0.33;2025;14.22
6298;P007_0581;T007;2025-08-03;36896.37;21.83;2.17;2025;14.04
6299;P007_0582;T007;2025-08-04;15824.32;22.19;1.81;2025;16.34
6300;P007_0584;T007;2025-08-06;29913.71;22.23;1.77;2025;13.28
6301;P007_0586;T007;2025-08-08;39916.60;21.65;2.35;2025;13.32
6302;P007_0587;T007;2025-08-09;38918.62;21.24;2.76;2025;12.29
6303;P007_0588;T007;2025-08-10;37959.78;21.21;2.79;2025;11.68
6304;P007_0589;T007;2025-08-11;32553.67;19.09;4.91;2025;13.03
6305;P007_0590;T007;2025-08-12;39783.92;21.33;2.67;2025;14.03
6306;P007_0591;T007;2025-08-13;47803.14;21.64;2.36;2025;12.22
6307;P007_0592;T007;2025-08-14;33353.24;23.80;0.20;2025;14.35
6308;P007_0593;T007;2025-08-15;40571.12;22.21;1.79;2025;14.15
6309;P007_0594;T007;2025-08-16;27558.87;22.42;1.58;2025;9.91
6310;P007_0595;T007;2025-08-17;48871.28;19.40;4.60;2025;12.29
6311;P007_0596;T007;2025-08-18;18406.27;21.90;2.10;2025;14.29
6312;P007_0598;T007;2025-08-20;27117.17;23.82;0.18;2025;12.88
6313;P007_0599;T007;2025-08-21;9897.12;20.96;3.04;2025;12.71
6314;P007_0600;T007;2025-08-22;25414.50;20.03;3.97;2025;12.69
6315;P007_0601;T007;2025-08-23;15384.50;20.62;3.38;2025;11.09
6316;P007_0602;T007;2025-08-24;35737.20;20.95;3.05;2025;14.80
6317;P007_0603;T007;2025-08-25;15425.60;20.67;3.33;2025;16.72
6318;P007_0604;T007;2025-08-26;21124.40;23.15;0.85;2025;9.99
6319;P007_0605;T007;2025-08-27;10176.08;22.56;1.44;2025;10.22
6320;P007_0606;T007;2025-08-28;33236.03;20.79;3.21;2025;14.06
6321;P007_0607;T007;2025-08-29;3940.94;23.22;0.78;2025;12.61
6322;P007_0608;T007;2025-08-30;7751.11;23.80;0.20;2025;11.69
6323;P007_0609;T007;2025-08-31;29677.99;19.56;4.44;2025;11.32
6324;P007_0610;T007;2025-09-01;34092.19;23.22;0.78;2025;16.31
6325;P007_0611;T007;2025-09-02;21645.28;21.85;2.15;2025;18.79
6326;P007_0612;T007;2025-09-03;8971.06;20.33;3.67;2025;16.02
6327;P007_0613;T007;2025-09-04;16331.37;19.55;4.45;2025;16.54
6328;P007_0614;T007;2025-09-05;17147.98;21.99;2.01;2025;14.99
6329;P007_0615;T007;2025-09-06;7914.81;21.56;2.44;2025;17.49
6330;P007_0616;T007;2025-09-07;38503.35;22.80;1.20;2025;20.85
6331;P007_0617;T007;2025-09-08;27319.41;23.16;0.84;2025;14.26
6332;P007_0618;T007;2025-09-09;14573.42;21.89;2.11;2025;17.19
6333;P007_0619;T007;2025-09-10;14070.29;19.58;4.42;2025;15.41
6334;P007_0620;T007;2025-09-11;17999.61;21.67;2.33;2025;18.62
6335;P007_0621;T007;2025-09-12;3176.28;23.90;0.10;2025;20.33
6336;P007_0622;T007;2025-09-13;14468.19;21.66;2.34;2025;13.80
6337;P007_0623;T007;2025-09-14;9848.91;22.65;1.35;2025;16.99
6338;P007_0624;T007;2025-09-15;7416.18;22.68;1.32;2025;17.03
6339;P007_0625;T007;2025-09-16;12398.33;21.84;2.16;2025;20.89
6340;P007_0626;T007;2025-09-17;40983.66;23.74;0.26;2025;14.51
6341;P007_0627;T007;2025-09-18;19012.29;20.68;3.32;2025;11.05
6342;P007_0628;T007;2025-09-19;7985.21;20.98;3.02;2025;20.82
6343;P007_0629;T007;2025-09-20;17519.57;20.44;3.56;2025;20.56
6344;P007_0630;T007;2025-09-21;26778.10;22.59;1.41;2025;21.19
6345;P007_0631;T007;2025-09-22;22669.00;21.36;2.64;2025;16.30
6346;P007_0632;T007;2025-09-23;15332.10;22.61;1.39;2025;18.94
6347;P007_0633;T007;2025-09-24;7479.16;21.67;2.33;2025;17.55
6348;P007_0634;T007;2025-09-25;18290.99;21.85;2.15;2025;17.81
6349;P007_0635;T007;2025-09-26;13937.42;22.13;1.87;2025;18.66
6350;P007_0636;T007;2025-09-27;20178.45;23.72;0.28;2025;17.98
6351;P007_0637;T007;2025-09-28;15873.38;20.57;3.43;2025;16.17
6352;P007_0638;T007;2025-09-29;17895.76;20.29;3.71;2025;16.79
6353;P007_0639;T007;2025-09-30;6635.62;21.66;2.34;2025;15.09
6354;P007_0640;T007;2025-10-01;24147.13;23.93;0.07;2025;16.25
6355;P007_0641;T007;2025-10-02;10366.90;20.41;3.59;2025;21.21
6356;P007_0642;T007;2025-10-03;30919.78;21.35;2.65;2025;20.50
6357;P007_0643;T007;2025-10-04;4796.01;20.42;3.58;2025;20.57
6358;P007_0644;T007;2025-10-05;26159.90;22.55;1.45;2025;22.98
6359;P007_0645;T007;2025-10-06;7848.83;18.83;5.17;2025;20.04
6360;P007_0646;T007;2025-10-07;4416.56;20.43;3.57;2025;21.09
6361;P007_0647;T007;2025-10-08;5835.68;23.53;0.47;2025;19.18
6362;P007_0648;T007;2025-10-09;5951.33;22.00;2.00;2025;20.92
6363;P007_0649;T007;2025-10-10;8847.21;20.22;3.78;2025;21.43
6364;P007_0650;T007;2025-10-11;11594.88;21.37;2.63;2025;18.56
6365;P007_0651;T007;2025-10-12;4097.51;21.91;2.09;2025;21.76
6366;P007_0652;T007;2025-10-13;7095.40;22.90;1.10;2025;21.88
6367;P007_0653;T007;2025-10-14;23127.37;18.53;5.47;2025;18.86
6368;P007_0654;T007;2025-10-15;18905.14;20.96;3.04;2025;20.02
6369;P007_0655;T007;2025-10-16;8458.34;20.90;3.10;2025;18.57
6370;P007_0656;T007;2025-10-17;6372.49;22.34;1.66;2025;17.89
6371;P007_0657;T007;2025-10-18;7336.09;21.57;2.43;2025;19.29
6372;P007_0658;T007;2025-10-19;9978.17;23.09;0.91;2025;23.86
6373;P007_0659;T007;2025-10-20;2221.69;23.85;0.15;2025;23.77
6374;P007_0660;T007;2025-10-21;4052.46;21.93;2.07;2025;18.00
6375;P007_0661;T007;2025-10-22;743.90;21.38;2.62;2025;17.82
6376;P007_0662;T007;2025-10-23;7484.79;23.49;0.51;2025;22.18
6377;P007_0663;T007;2025-10-24;8525.34;23.11;0.89;2025;24.19
6378;P007_0664;T007;2025-10-25;2860.34;21.86;2.14;2025;21.93
6379;P007_0665;T007;2025-10-26;13674.89;20.90;3.10;2025;20.25
6380;P007_0666;T007;2025-10-27;973.08;18.43;5.57;2025;20.19
6381;P007_0667;T007;2025-10-28;721.00;18.53;5.47;2025;20.11
6382;P007_0668;T007;2025-10-29;6248.68;22.36;1.64;2025;21.33
6383;P007_0669;T007;2025-10-30;10080.00;22.49;1.51;2025;22.17
6384;P007_0670;T007;2025-10-31;14830.49;20.80;3.20;2025;22.01
6385;P007_0671;T007;2025-11-01;2456.94;23.38;0.62;2025;26.09
6386;P007_0672;T007;2025-11-02;8281.43;21.26;2.74;2025;22.91
6387;P007_0673;T007;2025-11-03;3445.53;20.85;3.15;2025;24.96
6388;P007_0674;T007;2025-11-04;3321.07;23.26;0.74;2025;23.14
6389;P007_0675;T007;2025-11-05;8440.37;23.46;0.54;2025;26.32
6390;P007_0676;T007;2025-11-06;6480.33;21.29;2.71;2025;26.24
6391;P007_0677;T007;2025-11-07;328.43;22.56;1.44;2025;18.86
6392;P007_0678;T007;2025-11-08;11510.33;22.16;1.84;2025;25.46
6393;P007_0679;T007;2025-11-09;11263.79;23.41;0.59;2025;25.13
6394;P007_0680;T007;2025-11-10;1509.26;21.25;2.75;2025;28.76
6395;P007_0681;T007;2025-11-11;3805.73;20.85;3.15;2025;23.33
6396;P007_0682;T007;2025-11-12;4894.39;22.70;1.30;2025;24.65
6397;P007_0683;T007;2025-11-13;3774.77;21.39;2.61;2025;23.15
6398;P007_0684;T007;2025-11-14;1379.38;22.65;1.35;2025;25.42
6399;P007_0685;T007;2025-11-15;1065.02;21.36;2.64;2025;26.09
6400;P007_0686;T007;2025-11-16;2199.17;19.72;4.28;2025;22.81
6401;P007_0687;T007;2025-11-17;7726.04;22.79;1.21;2025;24.58
6402;P007_0688;T007;2025-11-18;3944.61;21.32;2.68;2025;23.64
6403;P007_0689;T007;2025-11-19;1358.47;21.90;2.10;2025;24.47
6404;P007_0690;T007;2025-11-20;5335.91;21.88;2.12;2025;24.61
6405;P007_0691;T007;2025-11-21;0.80;21.90;2.10;2025;22.60
6406;P007_0692;T007;2025-11-22;7035.66;22.61;1.39;2025;26.59
6407;P007_0693;T007;2025-11-23;56.50;21.64;2.36;2025;27.43
6408;P007_0694;T007;2025-11-24;1437.01;23.27;0.73;2025;27.69
6409;P007_0695;T007;2025-11-25;350.85;23.45;0.55;2025;24.91
6410;P007_0696;T007;2025-11-26;204.96;21.21;2.79;2025;23.54
6411;P007_0697;T007;2025-11-27;5347.39;20.95;3.05;2025;22.36
6412;P007_0698;T007;2025-11-28;916.10;22.91;1.09;2025;27.88
6413;P007_0699;T007;2025-11-29;2584.94;21.95;2.05;2025;28.86
6414;P007_0700;T007;2025-11-30;1530.36;21.26;2.74;2025;24.13
6415;P007_0701;T007;2025-12-01;2432.36;19.66;4.34;2025;28.82
6416;P007_0702;T007;2025-12-02;1935.70;22.64;1.36;2025;28.27
6417;P007_0703;T007;2025-12-03;147.87;23.21;0.79;2025;30.54
6418;P007_0704;T007;2025-12-04;4811.86;21.28;2.72;2025;31.30
6419;P007_0705;T007;2025-12-05;859.28;22.66;1.34;2025;28.51
6420;P007_0706;T007;2025-12-06;46.90;23.09;0.91;2025;29.24
6421;P007_0707;T007;2025-12-07;791.05;21.72;2.28;2025;28.97
6422;P007_0708;T007;2025-12-08;6328.35;18.78;5.22;2025;30.81
6423;P007_0709;T007;2025-12-09;3926.70;22.76;1.24;2025;27.89
6424;P007_0710;T007;2025-12-10;894.54;21.76;2.24;2025;30.27
6425;P007_0711;T007;2025-12-11;962.56;22.69;1.31;2025;26.91
6426;P007_0712;T007;2025-12-12;791.96;21.73;2.27;2025;27.92
6427;P007_0713;T007;2025-12-13;10322.56;23.88;0.12;2025;28.12
6428;P007_0714;T007;2025-12-14;2242.67;21.69;2.31;2025;27.23
6429;P007_0715;T007;2025-12-15;2716.78;23.65;0.35;2025;30.74
6430;P007_0716;T007;2025-12-16;4280.46;22.46;1.54;2025;30.99
6431;P007_0717;T007;2025-12-17;2129.71;23.14;0.86;2025;28.31
6432;P007_0718;T007;2025-12-18;869.95;21.95;2.05;2025;28.67
6433;P007_0719;T007;2025-12-19;869.53;22.49;1.51;2025;26.68
6434;P007_0720;T007;2025-12-20;1085.22;19.36;4.64;2025;24.81
6435;P007_0721;T007;2025-12-21;1096.93;21.28;2.72;2025;29.56
6436;P007_0722;T007;2025-12-22;3271.77;23.37;0.63;2025;25.36
6437;P007_0723;T007;2025-12-23;1199.68;21.73;2.27;2025;28.77
6438;P007_0724;T007;2025-12-24;2660.28;20.41;3.59;2025;28.76
6439;P007_0725;T007;2025-12-25;951.79;20.33;3.67;2025;24.07
6440;P007_0726;T007;2025-12-26;1166.22;20.80;3.20;2025;29.19
6441;P007_0727;T007;2025-12-27;0.51;21.51;2.49;2025;28.97
