record_id;turbine_id;date;generated_energy_kwh;operating_hours;inactive_hours;year;temperature_c
P009_0326;T005;2023-11-22;365.76;5.39;0.64;2023;22.25
P009_0327;T005;2023-11-23;1481.75;5.94;0.15;2023;24.29
P009_0328;T005;2023-11-24;517.39;5.27;0.68;2023;25.54
P009_0329;T005;2023-11-25;3440.58;5.83;0.08;2023;24.76
P009_0330;T005;2023-11-26;978.93;5.25;0.61;2023;24.05
P009_0331;T005;2023-11-27;301.94;5.43;0.51;2023;22.77
P009_0332;T005;2023-11-28;834.32;5.77;0.19;2023;26.69
P009_0333;T005;2023-11-29;1641.18;5.25;0.61;2023;22.11
P009_0334;T005;2023-11-30;562.22;5.8;0.05;2023;25.9
P009_0335;T005;2023-12-01;330.88;5.54;0.29;2023;29.49
P009_0336;T005;2023-12-02;1518.21;5.25;0.69;2023;24.66
P009_0337;T005;2023-12-03;1308.55;5.28;0.58;2023;30.04
P009_0338;T005;2023-12-04;460.94;5.58;0.27;2023;28.32
P009_0339;T005;2023-12-05;517.35;5.91;0.0;2023;27.84
P009_0340;T005;2023-12-06;1476.7;5.74;0.04;2023;29.14
P009_0341;T005;2023-12-07;48.24;5.88;0.05;2023;32.14
P009_0342;T005;2023-12-08;48.38;5.05;0.74;2023;26.62
P009_0343;T005;2023-12-09;324.73;5.78;0.12;2023;34.59
P009_0344;T005;2023-12-10;748.96;5.27;0.6;2023;31.88
P009_0345;T005;2023-12-11;1396.05;5.88;0.06;2023;25.52
P009_0346;T005;2023-12-12;4274.88;5.78;0.05;2023;28.16
P009_0347;T005;2023-12-13;2201.16;5.27;0.52;2023;28.19
P009_0348;T005;2023-12-14;696.22;5.5;0.55;2023;28.54
P009_0349;T005;2023-12-15;799.16;5.26;0.63;2023;26.06
P009_0350;T005;2023-12-16;138.69;5.71;0.32;2023;28.78
P009_0351;T005;2023-12-17;840.26;5.8;0.06;2023;25.5
P009_0352;T005;2023-12-18;532.26;5.33;0.55;2023;31.94
P009_0353;T005;2023-12-19;1223.49;5.6;0.41;2023;27.11
P009_0354;T005;2023-12-20;192.69;5.81;0.2;2023;29.44
P009_0355;T005;2023-12-21;1625.14;5.73;0.1;2023;28.38
P009_0356;T005;2023-12-22;3755.65;5.56;0.43;2023;22.49
P009_0357;T005;2023-12-23;676.82;5.61;0.29;2023;30.38
P009_0358;T005;2023-12-24;1439.38;5.89;0.04;2023;26.55
P009_0359;T005;2023-12-25;1835.25;5.84;0.13;2023;27.28
P009_0360;T005;2023-12-26;474.72;5.81;0.06;2023;28.06
P009_0361;T005;2023-12-27;1116.54;5.76;0.01;2023;31.57
P009_0362;T005;2023-12-28;756.12;5.61;0.28;2023;29.09
P009_0363;T005;2023-12-29;900.11;5.87;0.05;2023;25.69
P009_0364;T005;2023-12-30;202.04;5.39;0.66;2023;30.28
P009_0365;T005;2023-12-31;705.58;5.1;0.93;2023;30.66
P009_0366;T007;2024-01-01;1904.4;5.92;0.14;2024;28.04
P009_0367;T007;2024-01-02;5075.8;5.79;0.07;2024;26.47
P009_0368;T007;2024-01-03;3187.22;5.74;0.14;2024;28.92
P009_0369;T007;2024-01-04;7969.06;5.63;0.24;2024;26.8
P009_0370;T007;2024-01-05;266.44;5.85;0.06;2024;27.1
P009_0371;T007;2024-01-06;2893.12;5.91;0.05;2024;30.32
P009_0372;T007;2024-01-07;1186.25;6.0;0.12;2024;28.65
P009_0373;T007;2024-01-08;8883.65;5.67;0.36;2024;27.32
P009_0374;T007;2024-01-09;221.14;5.37;0.58;2024;29.51
P009_0375;T007;2024-01-10;221.97;5.96;0.13;2024;31.54
P009_0376;T007;2024-01-11;390.44;5.7;0.35;2024;31.11
P009_0377;T007;2024-01-12;0.04;5.99;0.05;2024;33.14
P009_0378;T007;2024-01-13;478.23;5.84;0.14;2024;31.65
P009_0379;T007;2024-01-14;266.01;5.79;0.38;2024;29.87
P009_0380;T007;2024-01-15;1256.8;5.52;0.42;2024;26.61
P009_0381;T007;2024-01-16;1814.38;6.0;0.2;2024;29.32
P009_0382;T007;2024-01-17;7333.2;5.98;0.14;2024;26.07
P009_0383;T007;2024-01-18;2923.75;5.46;0.6;2024;32.01
P009_0384;T007;2024-01-19;470.83;5.84;0.17;2024;30.66
P009_0385;T007;2024-01-20;237.8;5.71;0.33;2024;31.13
P009_0386;T007;2024-01-21;1964.74;5.78;0.37;2024;31.23
P009_0387;T007;2024-01-22;79.4;5.42;0.67;2024;26.85
P009_0388;T007;2024-01-23;8119.95;5.88;0.2;2024;31.24
P009_0389;T007;2024-01-24;4488.48;5.91;0.22;2024;31.74
P009_0390;T007;2024-01-25;635.09;5.88;0.22;2024;30.03
P009_0391;T007;2024-01-26;17.64;5.1;0.88;2024;27.49
P009_0392;T007;2024-01-27;5297.18;5.58;0.37;2024;31.72
P009_0393;T007;2024-01-28;1211.16;5.8;0.18;2024;25.9
P009_0394;T007;2024-01-29;4941.11;5.57;0.45;2024;27.59
P009_0395;T007;2024-01-30;52.0;5.83;0.09;2024;25.05
P009_0396;T007;2024-01-31;655.91;5.94;0.23;2024;33.97
P009_0397;T007;2024-02-01;1452.84;5.87;0.06;2024;26.84
P009_0398;T007;2024-02-02;1629.1;5.56;0.27;2024;24.18
P009_0399;T007;2024-02-03;849.6;5.6;0.3;2024;25.22
P009_0400;T007;2024-02-04;3028.2;5.46;0.66;2024;28.21
P009_0401;T007;2024-02-05;301.22;5.74;0.45;2024;26.76
P009_0402;T007;2024-02-06;1345.72;5.62;0.44;2024;28.39
P009_0403;T007;2024-02-07;1868.56;5.93;0.22;2024;29.99
P009_0404;T007;2024-02-08;3417.71;5.92;0.05;2024;29.24
P009_0405;T007;2024-02-09;3586.45;5.86;0.15;2024;28.88
P009_0406;T007;2024-02-10;361.12;5.77;0.19;2024;25.03
P009_0407;T007;2024-02-11;132.65;5.81;0.14;2024;26.23
P009_0408;T007;2024-02-12;6987.56;5.89;0.21;2024;26.96
P009_0409;T007;2024-02-13;2736.8;5.41;0.53;2024;26.66
P009_0410;T007;2024-02-14;805.3;5.68;0.38;2024;30.41
P009_0411;T007;2024-02-15;7510.12;5.24;0.79;2024;25.36
P009_0412;T007;2024-02-16;2337.27;5.66;0.37;2024;28.48
P009_0413;T007;2024-02-17;6235.94;5.33;0.66;2024;28.75
P009_0414;T007;2024-02-18;2362.55;5.5;0.51;2024;28.7
P009_0415;T007;2024-02-19;11874.82;5.41;0.7;2024;30.36
P009_0416;T007;2024-02-20;9617.52;5.18;0.89;2024;29.64
P009_0417;T007;2024-02-21;1975.96;5.82;0.16;2024;29.88
P009_0418;T007;2024-02-22;6005.35;5.76;0.22;2024;28.49
P009_0419;T007;2024-02-23;4356.71;5.23;0.66;2024;28.07
P009_0420;T007;2024-02-24;7588.09;4.93;1.18;2024;26.75
P009_0421;T007;2024-02-25;902.98;5.94;0.2;2024;27.72
P009_0422;T007;2024-02-26;5252.63;5.86;0.14;2024;28.83
P009_0423;T007;2024-02-27;7765.69;5.86;0.12;2024;30.07
P009_0424;T007;2024-02-28;229.08;5.4;0.58;2024;25.61
P009_0425;T007;2024-02-29;737.65;5.49;0.45;2024;25.2
P009_0426;T007;2024-03-01;132.07;5.39;0.64;2024;23.19
P009_0427;T007;2024-03-02;2329.07;5.46;0.52;2024;24.15
P009_0428;T007;2024-03-03;5729.34;5.4;0.6;2024;22.75
P009_0429;T007;2024-03-04;11239.69;5.58;0.37;2024;22.41
P009_0430;T007;2024-03-05;3772.3;5.74;0.25;2024;20.68
P009_0431;T007;2024-03-06;12433.13;5.96;0.01;2024;22.36
P009_0432;T007;2024-03-07;760.6;5.37;0.55;2024;22.22
P009_0433;T007;2024-03-08;530.01;5.46;0.47;2024;23.8
P009_0434;T007;2024-03-09;3691.11;5.32;0.5;2024;21.35
P009_0435;T007;2024-03-10;5801.12;5.1;0.9;2024;22.99
P009_0436;T007;2024-03-11;4375.61;5.98;0.06;2024;21.7
P009_0437;T007;2024-03-12;301.97;5.6;0.26;2024;23.45
P009_0438;T007;2024-03-13;4074.79;5.1;0.9;2024;23.34
P009_0439;T007;2024-03-14;1320.99;5.9;0.14;2024;20.56
P009_0440;T007;2024-03-15;8341.66;5.66;0.36;2024;21.61
P009_0441;T007;2024-03-16;6923.71;5.94;0.13;2024;22.28
P009_0442;T007;2024-03-17;2302.82;5.87;0.11;2024;22.04
P009_0443;T007;2024-03-18;3312.87;5.41;0.55;2024;21.49
P009_0444;T007;2024-03-19;2045.82;5.76;0.22;2024;24.14
P009_0445;T007;2024-03-20;5173.81;5.17;0.73;2024;21.26
P009_0446;T007;2024-03-21;11540.57;5.57;0.28;2024;22.59
P009_0447;T007;2024-03-22;2337.5;5.68;0.32;2024;23.32
P009_0448;T007;2024-03-23;8218.49;5.44;0.62;2024;20.39
P009_0449;T007;2024-03-24;4649.55;5.82;0.03;2024;21.79
P009_0450;T007;2024-03-25;3356.39;5.9;0.04;2024;21.78
P009_0451;T007;2024-03-26;5896.82;5.07;0.88;2024;20.08
P009_0452;T007;2024-03-27;2664.06;5.33;0.71;2024;20.63
P009_0453;T007;2024-03-28;4862.28;5.87;0.05;2024;23.01
P009_0454;T007;2024-03-29;2746.59;5.63;0.45;2024;22.42
P009_0455;T007;2024-03-30;24220.38;5.44;0.63;2024;26.26
P009_0456;T007;2024-03-31;8457.63;5.97;0.1;2024;24.96
P009_0457;T007;2024-04-01;4037.65;5.23;0.72;2024;19.98
P009_0458;T007;2024-04-02;9335.93;5.8;0.09;2024;17.77
P009_0459;T007;2024-04-03;8208.2;5.51;0.52;2024;16.19
P009_0460;T007;2024-04-04;7438.86;5.95;0.17;2024;15.12
P009_0461;T007;2024-04-05;12627.58;5.61;0.32;2024;15.65
P009_0462;T007;2024-04-06;13267.38;5.03;0.9;2024;24.13
P009_0463;T007;2024-04-07;6411.06;5.89;0.07;2024;21.35
P009_0464;T007;2024-04-08;6870.34;5.8;0.12;2024;14.69
P009_0465;T007;2024-04-09;6987.67;4.95;1.02;2024;18.28
P009_0466;T007;2024-04-10;1009.31;5.48;0.49;2024;19.73
P009_0467;T007;2024-04-11;2975.59;5.8;0.03;2024;19.16
P009_0468;T007;2024-04-12;23219.03;5.84;0.09;2024;22.78
P009_0469;T007;2024-04-13;28506.12;5.88;0.01;2024;21.62
P009_0470;T007;2024-04-14;8669.69;5.99;0.08;2024;14.83
P009_0471;T007;2024-04-15;16487.84;5.84;0.06;2024;20.81
P009_0472;T007;2024-04-16;14407.51;5.78;0.11;2024;18.95
P009_0473;T007;2024-04-17;55296.77;5.93;0.01;2024;20.24
P009_0474;T007;2024-04-18;21624.82;5.57;0.47;2024;22.41
P009_0475;T007;2024-04-19;11785.09;5.6;0.39;2024;18.81
P009_0476;T007;2024-04-20;6270.3;5.96;0.03;2024;17.73
P009_0477;T007;2024-04-21;3807.67;5.47;0.64;2024;20.53
P009_0478;T007;2024-04-22;14860.92;5.82;0.14;2024;16.85
P009_0479;T007;2024-04-23;8164.1;5.88;0.17;2024;16.87
P009_0480;T007;2024-04-24;4552.37;5.37;0.49;2024;15.71
P009_0481;T007;2024-04-25;9218.92;5.65;0.46;2024;15.75
P009_0482;T007;2024-04-26;5844.71;5.22;0.76;2024;20.14
P009_0483;T007;2024-04-27;35253.44;5.85;0.08;2024;20.25
P009_0484;T007;2024-04-28;23749.57;5.72;0.35;2024;17.02
P009_0485;T007;2024-04-29;13654.3;5.46;0.69;2024;15.38
P009_0486;T007;2024-04-30;28366.16;5.09;0.77;2024;20.39
P009_0487;T007;2024-05-01;14539.67;5.41;0.62;2024;16.81
P009_0488;T007;2024-05-02;8465.84;5.7;0.25;2024;12.24
P009_0489;T007;2024-05-03;33473.55;5.71;0.36;2024;14.54
P009_0490;T007;2024-05-04;19852.75;5.21;0.94;2024;15.81
P009_0491;T007;2024-05-05;8448.12;5.92;0.14;2024;18.27
P009_0492;T007;2024-05-06;13150.15;5.34;0.51;2024;16.83
P009_0493;T007;2024-05-07;10389.87;5.93;0.06;2024;16.29
P009_0494;T007;2024-05-08;7145.68;5.95;0.12;2024;19.98
P009_0495;T007;2024-05-09;26583.43;5.64;0.35;2024;12.03
P009_0496;T007;2024-05-10;47334.44;5.83;0.07;2024;15.92
P009_0497;T007;2024-05-11;7057.91;5.6;0.41;2024;14.72
P009_0498;T007;2024-05-12;23104.95;5.43;0.59;2024;15.52
P009_0499;T007;2024-05-13;12051.0;5.83;0.17;2024;16.49
P009_0500;T007;2024-05-14;13564.13;5.87;0.12;2024;12.73
P009_0501;T007;2024-05-15;14317.05;5.85;0.02;2024;16.99
P009_0502;T007;2024-05-16;10997.59;5.34;0.59;2024;13.75
P009_0503;T007;2024-05-17;17499.35;5.38;0.53;2024;14.04
P009_0504;T007;2024-05-18;12680.42;5.59;0.39;2024;15.11
P009_0505;T007;2024-05-19;24035.24;5.91;0.01;2024;14.54
P009_0506;T007;2024-05-20;16454.53;5.39;0.6;2024;16.68
P009_0507;T007;2024-05-21;19475.06;5.79;0.03;2024;14.88
P009_0508;T007;2024-05-22;11777.76;5.71;0.3;2024;16.2
P009_0509;T007;2024-05-23;14444.63;5.84;0.17;2024;13.36
P009_0510;T007;2024-05-24;27170.05;5.47;0.6;2024;14.06
P009_0511;T007;2024-05-25;27151.66;5.77;0.25;2024;14.19
P009_0512;T007;2024-05-26;11964.4;5.3;0.62;2024;14.75
P009_0513;T007;2024-05-27;20183.46;5.41;0.53;2024;13.46
P009_0514;T007;2024-05-28;30226.71;5.83;0.22;2024;12.52
P009_0515;T007;2024-05-29;7446.81;5.32;0.69;2024;15.89
P009_0516;T007;2024-05-30;29037.57;5.93;0.12;2024;15.91
P009_0517;T007;2024-05-31;16826.42;5.88;0.22;2024;18.38
P009_0518;T007;2024-06-01;28010.83;5.41;0.61;2024;10.53
P009_0519;T007;2024-06-02;24497.579379721425;5.3;0.66;2024;11.93
P009_0520;T007;2024-06-03;8714.06;5.85;0.07;2024;12.15
P009_0521;T007;2024-06-04;9492.42;5.56;0.46;2024;15.28
P009_0522;T007;2024-06-05;20793.89;5.81;0.05;2024;12.42
P009_0523;T007;2024-06-06;26505.79;5.53;0.45;2024;15.96
P009_0524;T007;2024-06-07;14558.06;5.57;0.35;2024;11.56
P009_0525;T007;2024-06-08;32826.74;5.73;0.43;2024;14.98
P009_0526;T007;2024-06-09;8695.61;5.77;0.19;2024;11.82
P009_0527;T007;2024-06-10;23467.7;5.95;0.02;2024;12.7
P009_0528;T007;2024-06-11;11919.07;5.7;0.31;2024;12.66
P009_0529;T007;2024-06-12;15879.12;5.34;0.7;2024;12.6
P009_0530;T007;2024-06-13;24724.22;5.74;0.35;2024;12.35
P009_0531;T007;2024-06-14;14640.61;5.41;0.6;2024;11.87
P009_0532;T007;2024-06-15;19057.73;5.35;0.59;2024;12.41
P009_0533;T007;2024-06-16;35016.17;5.24;0.83;2024;13.81
P009_0534;T007;2024-06-17;18648.05;5.87;0.24;2024;17.15
P009_0535;T007;2024-06-18;38715.66;5.88;0.2;2024;6.5
P009_0536;T007;2024-06-19;13992.03;5.87;0.15;2024;9.89
P009_0537;T007;2024-06-20;31110.69;5.89;0.21;2024;13.27
P009_0538;T007;2024-06-21;47095.51;5.84;0.1;2024;12.64
P009_0539;T007;2024-06-22;5534.58;5.64;0.44;2024;12.35
P009_0540;T007;2024-06-23;16692.47;5.57;0.38;2024;13.34
P009_0541;T007;2024-06-24;28950.71;5.15;0.93;2024;13.19
P009_0542;T007;2024-06-25;24823.41;5.91;0.02;2024;10.92
P009_0543;T007;2024-06-26;31881.03;5.85;0.19;2024;10.76
P009_0544;T007;2024-06-27;17783.92;5.4;0.55;2024;10.42
P009_0545;T007;2024-06-28;27761.17;5.87;0.11;2024;10.77
P009_0546;T007;2024-06-29;21954.19;5.37;0.69;2024;12.25
P009_0547;T007;2024-06-30;46863.28;5.87;0.17;2024;10.25
P009_0548;T007;2024-07-01;33518.7;5.84;0.21;2024;9.34
P009_0549;T007;2024-07-02;29770.85;5.66;0.38;2024;5.37
P009_0550;T007;2024-07-03;23211.81;5.93;0.04;2024;11.8
P009_0551;T007;2024-07-04;16853.19;4.86;1.04;2024;6.6
P009_0552;T007;2024-07-05;20218.6;5.72;0.24;2024;10.52
P009_0553;T007;2024-07-06;32838.11;5.7;0.4;2024;9.54
P009_0554;T007;2024-07-07;20883.23;5.6;0.43;2024;8.0
P009_0555;T007;2024-07-08;31474.93;5.87;0.08;2024;8.23
P009_0556;T007;2024-07-09;60086.4;5.74;0.33;2024;10.38
P009_0557;T007;2024-07-10;35749.87;5.83;0.07;2024;7.57
P009_0558;T007;2024-07-11;25167.72;5.86;0.19;2024;17.77
P009_0559;T007;2024-07-12;44314.76;5.86;0.19;2024;8.43
P009_0560;T007;2024-07-13;21571.15;5.8;0.12;2024;11.25
P009_0561;T007;2024-07-14;6863.01;5.38;0.52;2024;12.4
P009_0562;T007;2024-07-15;15747.69;5.77;0.12;2024;14.49
P009_0563;T007;2024-07-16;9076.56;5.93;0.0;2024;9.54
P009_0564;T007;2024-07-17;18189.92;5.36;0.71;2024;12.39
P009_0565;T007;2024-07-18;26159.23;6.02;0.1;2024;12.33
P009_0566;T007;2024-07-19;46988.64;4.94;1.08;2024;7.71
P009_0567;T007;2024-07-20;31464.98;5.97;0.2;2024;9.67
P009_0568;T007;2024-07-21;22936.73;5.63;0.4;2024;9.71
P009_0569;T007;2024-07-22;35395.75;5.38;0.48;2024;10.29
P009_0570;T007;2024-07-23;6279.4;5.91;0.15;2024;10.03
P009_0571;T007;2024-07-24;26064.56;5.75;0.24;2024;11.44
P009_0572;T007;2024-07-25;34730.28;5.88;0.07;2024;8.53
P009_0573;T007;2024-07-26;9891.23;5.94;0.21;2024;10.18
P009_0574;T007;2024-07-27;35272.07;5.5;0.54;2024;9.1
P009_0575;T007;2024-07-28;26248.31;5.65;0.25;2024;8.85
P009_0576;T007;2024-07-29;16950.08;5.44;0.51;2024;9.47
P009_0577;T007;2024-07-30;32890.42;5.85;0.14;2024;10.9
P009_0578;T007;2024-07-31;58552.23;5.75;0.23;2024;11.96
P009_0579;T007;2024-08-01;24912.68;5.56;0.59;2024;12.9
P009_0580;T007;2024-08-02;26682.96;5.67;0.29;2024;12.5
P009_0581;T007;2024-08-03;17853.94;5.61;0.28;2024;12.47
P009_0582;T007;2024-08-04;13699.03;5.78;0.03;2024;11.24
P009_0583;T007;2024-08-05;33598.21;5.89;0.18;2024;14.83
P009_0584;T007;2024-08-06;13053.75;5.82;0.08;2024;11.8
P009_0585;T007;2024-08-07;21910.44;5.66;0.48;2024;8.79
P009_0586;T007;2024-08-08;14825.62;5.61;0.29;2024;10.75
P009_0587;T007;2024-08-09;28551.14;5.92;0.15;2024;11.33
P009_0588;T007;2024-08-10;23306.11;5.71;0.3;2024;11.35
P009_0589;T007;2024-08-11;34865.0;5.91;0.15;2024;12.46
P009_0590;T007;2024-08-12;15949.53;5.88;0.04;2024;11.93
P009_0591;T007;2024-08-13;17100.93;5.93;0.02;2024;12.37
P009_0592;T007;2024-08-14;10369.06;5.63;0.32;2024;11.93
P009_0593;T007;2024-08-15;24557.21519421844;5.82;0.07;2024;11.51
P009_0594;T007;2024-08-16;23483.86;5.75;0.24;2024;11.45
P009_0595;T007;2024-08-17;28001.47;5.87;0.22;2024;10.91
P009_0596;T007;2024-08-18;10832.21;5.58;0.44;2024;10.95
P009_0597;T007;2024-08-19;27602.75;5.37;0.63;2024;13.73
P009_0598;T007;2024-08-20;35459.69;5.98;0.22;2024;14.73
P009_0599;T007;2024-08-21;21978.82;5.73;0.32;2024;14.54
P009_0600;T007;2024-08-22;43756.41;5.85;0.03;2024;12.08
P009_0601;T007;2024-08-23;11777.98;5.9;0.13;2024;14.53
P009_0602;T007;2024-08-24;7785.44;5.78;0.0;2024;13.65
P009_0603;T007;2024-08-25;5392.86;5.88;0.0;2024;15.1
P009_0604;T007;2024-08-26;35733.64;5.91;0.13;2024;14.56
P009_0605;T007;2024-08-27;22546.85;5.85;0.0;2024;12.09
P009_0606;T007;2024-08-28;15046.27;5.68;0.45;2024;11.2
P009_0607;T007;2024-08-29;17623.39;5.91;0.21;2024;11.83
P009_0608;T007;2024-08-30;7084.78;5.96;0.07;2024;11.43
P009_0609;T007;2024-08-31;49784.28;5.83;0.15;2024;10.82
P009_0610;T007;2024-09-01;16116.35;5.55;0.26;2024;17.89
P009_0611;T007;2024-09-02;14912.81;5.76;0.37;2024;16.0
P009_0612;T007;2024-09-03;21828.87;5.73;0.16;2024;18.82
P009_0613;T007;2024-09-04;17651.43;5.61;0.35;2024;16.37
P009_0614;T007;2024-09-05;16153.76;5.93;0.06;2024;15.01
P009_0615;T007;2024-09-06;8677.11;5.71;0.28;2024;17.41
P009_0616;T007;2024-09-07;18648.23;5.8;0.09;2024;19.39
P009_0617;T007;2024-09-08;34395.71;5.86;0.11;2024;15.77
P009_0618;T007;2024-09-09;26683.0;5.91;0.07;2024;16.72
P009_0619;T007;2024-09-10;29119.96;5.89;0.15;2024;13.36
P009_0620;T007;2024-09-11;8074.23;5.63;0.25;2024;16.93
P009_0621;T007;2024-09-12;5941.1;5.79;0.12;2024;18.27
P009_0622;T007;2024-09-13;10919.36;5.64;0.3;2024;16.39
P009_0623;T007;2024-09-14;11460.77;5.86;0.04;2024;18.67
P009_0624;T007;2024-09-15;19652.15;5.33;0.51;2024;17.5
P009_0625;T007;2024-09-16;2716.68;5.92;0.09;2024;16.57
P009_0626;T007;2024-09-17;26707.76;5.8;0.22;2024;18.6
P009_0627;T007;2024-09-18;8988.78;5.86;0.21;2024;11.41
P009_0628;T007;2024-09-19;7172.32;5.27;0.77;2024;12.08
P009_0629;T007;2024-09-20;4278.56;5.08;0.95;2024;14.59
P009_0630;T007;2024-09-21;2242.38;5.44;0.63;2024;16.45
P009_0631;T007;2024-09-22;15622.68;5.82;0.1;2024;19.8
P009_0632;T007;2024-09-23;10219.08;5.94;0.18;2024;17.47
P009_0633;T007;2024-09-24;3514.56;5.91;0.19;2024;16.86
P009_0634;T007;2024-09-25;3187.28;5.65;0.36;2024;16.89
P009_0635;T007;2024-09-26;6845.43;5.8;0.13;2024;15.49
P009_0636;T007;2024-09-27;20679.19;5.37;0.58;2024;17.64
P009_0637;T007;2024-09-28;6835.23;5.72;0.19;2024;19.05
P009_0638;T007;2024-09-29;1859.66;5.36;0.62;2024;15.52
P009_0639;T007;2024-09-30;6437.99;5.92;0.14;2024;18.55
P009_0640;T007;2024-10-01;6242.43;5.7;0.28;2024;14.6
P009_0641;T007;2024-10-02;301.98;5.78;0.04;2024;21.81
P009_0642;T007;2024-10-03;6783.64;6.0;0.12;2024;22.97
P009_0643;T007;2024-10-04;5933.74;5.97;0.2;2024;18.02
P009_0644;T007;2024-10-05;10414.8;5.47;0.61;2024;18.22
P009_0645;T007;2024-10-06;22308.03;5.85;0.21;2024;19.05
P009_0646;T007;2024-10-07;13187.3;5.79;0.14;2024;18.75
P009_0647;T007;2024-10-08;5313.64;5.89;0.13;2024;23.48
P009_0648;T007;2024-10-09;2230.09;5.82;0.19;2024;22.55
P009_0649;T007;2024-10-10;27487.02;5.66;0.47;2024;17.26
P009_0650;T007;2024-10-11;5772.05;5.78;0.2;2024;17.68
P009_0651;T007;2024-10-12;5916.29;5.59;0.42;2024;20.61
P009_0652;T007;2024-10-13;5527.95;5.83;0.15;2024;20.91
P009_0653;T007;2024-10-14;6898.61;5.89;0.1;2024;17.24
P009_0654;T007;2024-10-15;4480.45;5.78;0.14;2024;20.29
P009_0655;T007;2024-10-16;2905.83;5.93;0.11;2024;19.24
P009_0656;T007;2024-10-17;2753.56;5.84;0.23;2024;21.42
P009_0657;T007;2024-10-18;4206.39;5.39;0.67;2024;22.94
P009_0658;T007;2024-10-19;2656.63;5.22;0.85;2024;22.37
P009_0659;T007;2024-10-20;2160.29;5.44;0.65;2024;20.92
P009_0660;T007;2024-10-21;4632.73;5.86;0.12;2024;20.83
P009_0661;T007;2024-10-22;3436.4;5.85;0.09;2024;20.56
P009_0662;T007;2024-10-23;11822.14;5.39;0.59;2024;19.32
P009_0663;T007;2024-10-24;34.07;5.85;0.21;2024;21.68
P009_0664;T007;2024-10-25;8448.11;5.84;0.08;2024;20.51
P009_0665;T007;2024-10-26;10538.82;5.9;0.2;2024;19.69
P009_0666;T007;2024-10-27;161.68;5.36;0.61;2024;17.06
P009_0667;T007;2024-10-28;2117.69;5.1;0.84;2024;22.59
P009_0668;T007;2024-10-29;2088.13;5.09;0.84;2024;21.13
P009_0669;T007;2024-10-30;548.0;5.91;0.08;2024;21.87
P009_0670;T007;2024-10-31;1460.49;5.77;0.15;2024;22.83
P009_0671;T007;2024-11-01;842.76;6.01;0.2;2024;18.44
P009_0672;T007;2024-11-02;10404.28;5.47;0.69;2024;28.69
P009_0673;T007;2024-11-03;6581.88;5.56;0.35;2024;22.38
P009_0674;T007;2024-11-04;8492.08;5.91;0.23;2024;23.67
P009_0675;T007;2024-11-05;5180.46;5.66;0.25;2024;23.78
P009_0676;T007;2024-11-06;575.34;5.42;0.63;2024;24.66
P009_0677;T007;2024-11-07;1417.55;5.65;0.36;2024;25.15
P009_0678;T007;2024-11-08;3844.77;5.62;0.25;2024;24.1
P009_0679;T007;2024-11-09;433.32;5.74;0.22;2024;23.94
P009_0680;T007;2024-11-10;3807.7;5.04;1.09;2024;27.74
P009_0681;T007;2024-11-11;1719.09;5.89;0.03;2024;24.44
P009_0682;T007;2024-11-12;1425.35;5.46;0.5;2024;25.47
P009_0683;T007;2024-11-13;4348.03;5.7;0.34;2024;24.64
P009_0684;T007;2024-11-14;3691.9;5.79;0.16;2024;23.79
P009_0685;T007;2024-11-15;1231.65;5.3;0.63;2024;24.57
P009_0686;T007;2024-11-16;6287.39;5.97;0.06;2024;26.83
P009_0687;T007;2024-11-17;406.58;5.88;0.08;2024;27.99
P009_0688;T007;2024-11-18;3755.1;6.02;0.12;2024;27.4
P009_0689;T007;2024-11-19;3702.08;5.9;0.09;2024;22.14
P009_0690;T007;2024-11-20;1293.42;5.77;0.19;2024;23.54
P009_0691;T007;2024-11-21;2611.86;5.86;0.22;2024;26.94
P009_0692;T007;2024-11-22;204.83;5.37;0.54;2024;25.71
P009_0693;T007;2024-11-23;4455.54;5.92;0.2;2024;26.35
P009_0694;T007;2024-11-24;1283.78;5.44;0.64;2024;24.86
P009_0695;T007;2024-11-25;805.01;5.9;0.2;2024;25.99
P009_0696;T007;2024-11-26;4278.05;5.43;0.49;2024;22.89
P009_0697;T007;2024-11-27;495.8;5.17;0.96;2024;22.84
P009_0698;T007;2024-11-28;89.93;5.68;0.28;2024;23.55
P009_0699;T007;2024-11-29;52.58;5.55;0.4;2024;24.69
P009_0700;T007;2024-11-30;2736.35;5.85;0.05;2024;24.11
P009_0701;T007;2024-12-01;132.5;5.89;0.14;2024;25.44
P009_0702;T007;2024-12-02;7748.39;5.6;0.28;2024;30.87
P009_0703;T007;2024-12-03;0.17;5.12;0.8;2024;29.92
P009_0704;T007;2024-12-04;5704.5;5.51;0.65;2024;28.96
P009_0705;T007;2024-12-05;1647.64;5.89;0.0;2024;31.55
P009_0706;T007;2024-12-06;1034.51;5.91;0.02;2024;30.28
P009_0707;T007;2024-12-07;538.88;5.6;0.26;2024;28.5
P009_0708;T007;2024-12-08;1771.72;5.41;0.67;2024;25.6
P009_0709;T007;2024-12-09;1151.54;5.76;0.19;2024;30.4
P009_0710;T007;2024-12-10;3623.86;5.45;0.64;2024;24.03
P009_0711;T007;2024-12-11;1301.82;5.59;0.25;2024;30.91
P009_0712;T007;2024-12-12;1195.48;5.89;0.12;2024;28.8
P009_0713;T007;2024-12-13;567.93;5.11;0.91;2024;29.37
P009_0714;T007;2024-12-14;1001.01;5.87;0.08;2024;28.05
